purchaseorderid,purchaseorderdetailid,vendor_name,product_name,category,orderqty,unitprice,standardcost,vp_avg_price,price_deviation,price_deviation_pct,z_score,rejection_rate,line_total,anomaly_raw,is_anomaly,anomaly_flag,orderdate,order_year,order_month
3852,8477,"Litware, Inc.",Adjustable Race,,3,50.2635,0.0,50.26343137254902,6.862745097890866e-05,0.00013653554702671773,0.14002800839993695,0.0,150.79,-0.6156823193355749,True,Abnormal Order Volume,2025-07-24,2025.0,7.0
3931,8640,"Litware, Inc.",Adjustable Race,,3,50.2635,0.0,50.26343137254902,6.862745097890866e-05,0.00013653554702671773,0.14002800839993695,0.0,150.79,-0.6156823193355749,True,Abnormal Order Volume,2025-07-29,2025.0,7.0
2509,5573,"Litware, Inc.",Adjustable Race,,3,50.2635,0.0,50.26343137254902,6.862745097890866e-05,0.00013653554702671773,0.14002800839993695,0.0,150.79,-0.6156823193355749,True,Abnormal Order Volume,2025-04-06,2025.0,4.0
1087,2453,"Litware, Inc.",Adjustable Race,,3,50.2635,0.0,50.26343137254902,6.862745097890866e-05,0.00013653554702671773,0.14002800839993695,0.0,150.79,-0.6156823193355749,True,Abnormal Order Volume,2024-10-29,2024.0,10.0
1245,2807,"Litware, Inc.",Adjustable Race,,3,50.2635,0.0,50.26343137254902,6.862745097890866e-05,0.00013653554702671773,0.14002800839993695,0.0,150.79,-0.6156823193355749,True,Abnormal Order Volume,2024-11-24,2024.0,11.0
2825,6260,"Litware, Inc.",Adjustable Race,,3,50.2635,0.0,50.26343137254902,6.862745097890866e-05,0.00013653554702671773,0.14002800839993695,0.0,150.79,-0.6156823193355749,True,Abnormal Order Volume,2025-05-01,2025.0,5.0
2983,6594,"Litware, Inc.",Adjustable Race,,3,50.2635,0.0,50.26343137254902,6.862745097890866e-05,0.00013653554702671773,0.14002800839993695,0.0,150.79,-0.6156823193355749,True,Abnormal Order Volume,2025-05-19,2025.0,5.0
841,1890,"Litware, Inc.",Adjustable Race,,3,50.2635,0.0,50.26343137254902,6.862745097890866e-05,0.00013653554702671773,0.14002800839993695,0.0,150.79,-0.6156823193355749,True,Abnormal Order Volume,2024-09-07,2024.0,9.0
3773,8309,"Litware, Inc.",Adjustable Race,,3,50.2635,0.0,50.26343137254902,6.862745097890866e-05,0.00013653554702671773,0.14002800839993695,0.0,150.79,-0.6156823193355749,True,Abnormal Order Volume,2025-07-18,2025.0,7.0
317,716,"Litware, Inc.",Adjustable Race,,3,50.2635,0.0,50.26343137254902,6.862745097890866e-05,0.00013653554702671773,0.14002800839993695,0.0,150.79,-0.6156823193355749,True,Abnormal Order Volume,2024-04-23,2024.0,4.0
3694,8142,"Litware, Inc.",Adjustable Race,,3,50.2635,0.0,50.26343137254902,6.862745097890866e-05,0.00013653554702671773,0.14002800839993695,0.0,150.79,-0.6156823193355749,True,Abnormal Order Volume,2025-07-13,2025.0,7.0
1956,4377,"Litware, Inc.",Adjustable Race,,3,50.2635,0.0,50.26343137254902,6.862745097890866e-05,0.00013653554702671773,0.14002800839993695,0.0,150.79,-0.6156823193355749,True,Abnormal Order Volume,2025-02-10,2025.0,2.0
1798,4022,"Litware, Inc.",Adjustable Race,,3,50.2635,0.0,50.26343137254902,6.862745097890866e-05,0.00013653554702671773,0.14002800839993695,0.0,150.79,-0.6156823193355749,True,Abnormal Order Volume,2025-01-22,2025.0,1.0
159,380,"Litware, Inc.",Adjustable Race,,3,50.2635,0.0,50.26343137254902,6.862745097890866e-05,0.00013653554702671773,0.14002800839993695,0.0,150.79,-0.6156823193355749,True,Abnormal Order Volume,2023-05-30,2023.0,5.0
3378,7469,"Litware, Inc.",Adjustable Race,,3,50.2635,0.0,50.26343137254902,6.862745097890866e-05,0.00013653554702671773,0.14002800839993695,0.0,150.79,-0.6156823193355749,True,Abnormal Order Volume,2025-06-19,2025.0,6.0
2667,5917,"Litware, Inc.",Adjustable Race,,3,50.2635,0.0,50.26343137254902,6.862745097890866e-05,0.00013653554702671773,0.14002800839993695,0.0,150.79,-0.6156823193355749,True,Abnormal Order Volume,2025-04-17,2025.0,4.0
924,2065,"Litware, Inc.",Adjustable Race,,3,50.2635,0.0,50.26343137254902,6.862745097890866e-05,0.00013653554702671773,0.14002800839993695,0.0,150.79,-0.6156823193355749,True,Abnormal Order Volume,2024-09-14,2024.0,9.0
1011,2251,"Litware, Inc.",Adjustable Race,,3,50.2635,0.0,50.26343137254902,6.862745097890866e-05,0.00013653554702671773,0.14002800839993695,0.0,150.79,-0.6156823193355749,True,Abnormal Order Volume,2024-10-05,2024.0,10.0
1324,3003,"Litware, Inc.",Adjustable Race,,3,50.2635,0.0,50.26343137254902,6.862745097890866e-05,0.00013653554702671773,0.14002800839993695,0.0,150.79,-0.6156823193355749,True,Abnormal Order Volume,2024-12-02,2024.0,12.0
1166,2636,"Litware, Inc.",Adjustable Race,,3,50.2635,0.0,50.26343137254902,6.862745097890866e-05,0.00013653554702671773,0.14002800839993695,0.0,150.79,-0.6156823193355749,True,Abnormal Order Volume,2024-11-12,2024.0,11.0
2746,6092,"Litware, Inc.",Adjustable Race,,3,50.2635,0.0,50.26343137254902,6.862745097890866e-05,0.00013653554702671773,0.14002800839993695,0.0,150.79,-0.6156823193355749,True,Abnormal Order Volume,2025-04-24,2025.0,4.0
2351,5210,"Litware, Inc.",Adjustable Race,,3,50.2635,0.0,50.26343137254902,6.862745097890866e-05,0.00013653554702671773,0.14002800839993695,0.0,150.79,-0.6156823193355749,True,Abnormal Order Volume,2025-03-19,2025.0,3.0
1482,3348,"Litware, Inc.",Adjustable Race,,3,50.2635,0.0,50.26343137254902,6.862745097890866e-05,0.00013653554702671773,0.14002800839993695,0.0,150.79,-0.6156823193355749,True,Abnormal Order Volume,2024-12-18,2024.0,12.0
1403,3183,"Litware, Inc.",Adjustable Race,,3,50.2635,0.0,50.26343137254902,6.862745097890866e-05,0.00013653554702671773,0.14002800839993695,0.0,150.79,-0.6156823193355749,True,Abnormal Order Volume,2024-12-11,2024.0,12.0
3062,6762,"Litware, Inc.",Adjustable Race,,3,50.2635,0.0,50.26343137254902,6.862745097890866e-05,0.00013653554702671773,0.14002800839993695,0.0,150.79,-0.6156823193355749,True,Abnormal Order Volume,2025-05-25,2025.0,5.0
758,1679,"Litware, Inc.",Adjustable Race,,3,50.2635,0.0,50.26343137254902,6.862745097890866e-05,0.00013653554702671773,0.14002800839993695,0.0,150.79,-0.6156823193355749,True,Abnormal Order Volume,2024-08-31,2024.0,8.0
704,1577,"Custom Frames, Inc.",Metal Sheet 1,,550,8.862,0.0,8.862,0.0,0.0,0.0,1.0,4874.1,-0.615265093458786,True,High Rejection Rate,2024-08-25,2024.0,8.0
344,785,Crowley Sport,LL Mountain Pedal,Components,550,31.4895,17.9776,31.4895,0.0,0.0,0.0,1.0,17319.23,-0.6150969010295376,True,High Rejection Rate,2024-05-08,2024.0,5.0
2704,6012,Greenwood Athletic Company,LL Mountain Pedal,Components,550,31.4895,17.9776,31.4895,0.0,0.0,0.0,1.0,17319.23,-0.6150969010295376,True,High Rejection Rate,2025-04-22,2025.0,4.0
2404,5320,Mitchell Sports,LL Road Pedal,Components,550,31.4895,17.9776,31.4895,0.0,0.0,0.0,1.0,17319.23,-0.6150969010295376,True,High Rejection Rate,2025-03-25,2025.0,3.0
54,120,Mitchell Sports,LL Road Pedal,Components,550,31.4895,17.9776,31.4895,0.0,0.0,0.0,1.0,17319.23,-0.6150969010295376,True,High Rejection Rate,2023-01-23,2023.0,1.0
284,649,Jackson Authority,LL Road Pedal,Components,550,31.4895,17.9776,31.4895,0.0,0.0,0.0,1.0,17319.23,-0.6150969010295376,True,High Rejection Rate,2024-02-08,2024.0,2.0
354,809,Greenwood Athletic Company,LL Mountain Pedal,Components,550,31.4895,17.9776,31.4895,0.0,0.0,0.0,1.0,17319.23,-0.6150969010295376,True,High Rejection Rate,2024-05-21,2024.0,5.0
1904,4263,Crowley Sport,LL Mountain Pedal,Components,550,31.4895,17.9776,31.4895,0.0,0.0,0.0,1.0,17319.23,-0.6150969010295376,True,High Rejection Rate,2025-02-05,2025.0,2.0
2504,5562,"Vision Cycles, Inc.",ML Crankarm,,550,36.099,0.0,36.099,0.0,0.0,0.0,1.0,19854.45,-0.614863731966603,True,High Rejection Rate,2025-04-03,2025.0,4.0
154,369,"Vision Cycles, Inc.",ML Crankarm,,550,36.099,0.0,36.099,0.0,0.0,0.0,1.0,19854.45,-0.614863731966603,True,High Rejection Rate,2023-05-02,2023.0,5.0
70,160,SUPERSALES INC.,Decal 2,,1250,0.21,0.0,0.21,0.0,0.0,0.0,0.1,262.5,-0.6142858792661083,True,Abnormal Order Volume,2023-01-24,2023.0,1.0
1630,3658,SUPERSALES INC.,Decal 2,,1250,0.21,0.0,0.21,0.0,0.0,0.0,0.1,262.5,-0.6142858792661083,True,Abnormal Order Volume,2025-01-02,2025.0,1.0
3210,7073,SUPERSALES INC.,Decal 2,,1250,0.21,0.0,0.21,0.0,0.0,0.0,0.1,262.5,-0.6142858792661083,True,Abnormal Order Volume,2025-06-05,2025.0,6.0
2420,5358,SUPERSALES INC.,Decal 2,,1250,0.21,0.0,0.21,0.0,0.0,0.0,0.1,262.5,-0.6142858792661083,True,Abnormal Order Volume,2025-03-26,2025.0,3.0
4000,8788,SUPERSALES INC.,Decal 2,,1250,0.21,0.0,0.21,0.0,0.0,0.0,0.1,262.5,-0.6142858792661083,True,Abnormal Order Volume,2025-08-02,2025.0,8.0
4007,8813,Fitness Association,"Men's Bib-Shorts, S",Clothing,1050,37.1,37.1209,37.1,0.0,0.0,0.0,0.0,38955.0,-0.6141840267764003,True,Abnormal Order Volume,2025-02-28,2025.0,2.0
1074,2418,International,Lower Head Race,,3,47.6805,0.0,47.6805,0.0,0.0,0.0,1.0,143.04,-0.6140156273023492,True,High Rejection Rate,2024-10-19,2024.0,10.0
1604,3599,International,Lower Head Race,,3,47.6805,0.0,47.6805,0.0,0.0,0.0,1.0,143.04,-0.6140156273023492,True,High Rejection Rate,2025-01-01,2025.0,1.0
44,100,International,Lower Head Race,,3,47.6805,0.0,47.6805,0.0,0.0,0.0,1.0,143.04,-0.6140156273023492,True,High Rejection Rate,2023-01-15,2023.0,1.0
2604,5786,Capital Road Cycles,LL Spindle/Axle,,550,10.731,0.0,10.731,0.0,0.0,0.0,1.0,5902.05,-0.6138178935765263,True,High Rejection Rate,2025-04-13,2025.0,4.0
254,597,Capital Road Cycles,LL Spindle/Axle,,550,10.731,0.0,10.731,0.0,0.0,0.0,1.0,5902.05,-0.6138178935765263,True,High Rejection Rate,2023-09-21,2023.0,9.0
244,573,"Proseware, Inc.",ML Crankarm,,550,33.579,0.0,33.579,0.0,0.0,0.0,1.0,18468.45,-0.6137461086827742,True,High Rejection Rate,2023-09-21,2023.0,9.0
1804,4030,"Proseware, Inc.",ML Crankarm,,550,33.579,0.0,33.579,0.0,0.0,0.0,1.0,18468.45,-0.6137461086827742,True,High Rejection Rate,2025-01-22,2025.0,1.0
704,1578,"Custom Frames, Inc.",Metal Tread Plate,,550,10.4685,0.0,10.4685,0.0,0.0,0.0,1.0,5757.68,-0.6136942481783867,True,High Rejection Rate,2024-08-25,2024.0,8.0
104,236,Competition Bike Training Systems,LL Mountain Rim,,550,22.1655,0.0,22.1655,0.0,0.0,0.0,1.0,12191.03,-0.6136191547196351,True,High Rejection Rate,2023-03-08,2023.0,3.0
714,1595,Hill's Bicycle Service,ML Road Seat/Saddle,Components,550,30.4395,17.3782,30.4395,0.0,0.0,0.0,1.0,16741.73,-0.6133975478006091,True,High Rejection Rate,2024-08-26,2024.0,8.0
414,918,Chicago City Saddles,ML Mountain Seat/Saddle,Components,550,30.4395,17.3782,30.4395,0.0,0.0,0.0,1.0,16741.73,-0.6133975478006091,True,High Rejection Rate,2024-07-29,2024.0,7.0
194,471,First Rate Bicycles,ML Mountain Seat/Saddle,Components,550,30.4395,17.3782,30.439499999999995,3.552713678800501e-15,1.1671393021569018e-14,0.0,1.0,16741.73,-0.6133975478006091,True,High Rejection Rate,2023-06-25,2023.0,6.0
2108,4701,Victory Bikes,Road Tire Tube,Accessories,550,6.531,1.4923,6.531,0.0,0.0,0.0,0.0,3592.05,-0.6131173420203239,True,Abnormal Order Volume,2025-02-25,2025.0,2.0
2187,4866,Victory Bikes,Road Tire Tube,Accessories,550,6.531,1.4923,6.531,0.0,0.0,0.0,0.0,3592.05,-0.6131173420203239,True,Abnormal Order Volume,2025-03-03,2025.0,3.0
499,1111,Victory Bikes,Road Tire Tube,Accessories,550,6.531,1.4923,6.531,0.0,0.0,0.0,0.0,3592.05,-0.6131173420203239,True,Abnormal Order Volume,2024-08-09,2024.0,8.0
1555,3500,Victory Bikes,Road Tire Tube,Accessories,550,6.531,1.4923,6.531,0.0,0.0,0.0,0.0,3592.05,-0.6131173420203239,True,Abnormal Order Volume,2024-12-25,2024.0,12.0
2266,5035,Victory Bikes,Road Tire Tube,Accessories,550,6.531,1.4923,6.531,0.0,0.0,0.0,0.0,3592.05,-0.6131173420203239,True,Abnormal Order Volume,2025-03-10,2025.0,3.0
3688,8131,Victory Bikes,Road Tire Tube,Accessories,550,6.531,1.4923,6.531,0.0,0.0,0.0,0.0,3592.05,-0.6131173420203239,True,Abnormal Order Volume,2025-07-13,2025.0,7.0
3767,8296,Victory Bikes,Road Tire Tube,Accessories,550,6.531,1.4923,6.531,0.0,0.0,0.0,0.0,3592.05,-0.6131173420203239,True,Abnormal Order Volume,2025-07-18,2025.0,7.0
3135,6914,Victory Bikes,Road Tire Tube,Accessories,550,6.531,1.4923,6.531,0.0,0.0,0.0,0.0,3592.05,-0.6131173420203239,True,Abnormal Order Volume,2025-05-29,2025.0,5.0
2345,5199,Victory Bikes,Road Tire Tube,Accessories,550,6.531,1.4923,6.531,0.0,0.0,0.0,0.0,3592.05,-0.6131173420203239,True,Abnormal Order Volume,2025-03-19,2025.0,3.0
1476,3336,Victory Bikes,Road Tire Tube,Accessories,550,6.531,1.4923,6.531,0.0,0.0,0.0,0.0,3592.05,-0.6131173420203239,True,Abnormal Order Volume,2024-12-18,2024.0,12.0
3846,8465,Victory Bikes,Road Tire Tube,Accessories,550,6.531,1.4923,6.531,0.0,0.0,0.0,0.0,3592.05,-0.6131173420203239,True,Abnormal Order Volume,2025-07-24,2025.0,7.0
3925,8629,Victory Bikes,Road Tire Tube,Accessories,550,6.531,1.4923,6.531,0.0,0.0,0.0,0.0,3592.05,-0.6131173420203239,True,Abnormal Order Volume,2025-07-29,2025.0,7.0
1005,2237,Victory Bikes,Road Tire Tube,Accessories,550,6.531,1.4923,6.531,0.0,0.0,0.0,0.0,3592.05,-0.6131173420203239,True,Abnormal Order Volume,2024-10-05,2024.0,10.0
918,2056,Victory Bikes,Road Tire Tube,Accessories,550,6.531,1.4923,6.531,0.0,0.0,0.0,0.0,3592.05,-0.6131173420203239,True,Abnormal Order Volume,2024-09-14,2024.0,9.0
1397,3170,Victory Bikes,Road Tire Tube,Accessories,550,6.531,1.4923,6.531,0.0,0.0,0.0,0.0,3592.05,-0.6131173420203239,True,Abnormal Order Volume,2024-12-10,2024.0,12.0
1318,2992,Victory Bikes,Road Tire Tube,Accessories,550,6.531,1.4923,6.531,0.0,0.0,0.0,0.0,3592.05,-0.6131173420203239,True,Abnormal Order Volume,2024-12-01,2024.0,12.0
2898,6416,Victory Bikes,Road Tire Tube,Accessories,550,6.531,1.4923,6.531,0.0,0.0,0.0,0.0,3592.05,-0.6131173420203239,True,Abnormal Order Volume,2025-05-11,2025.0,5.0
3056,6750,Victory Bikes,Road Tire Tube,Accessories,550,6.531,1.4923,6.531,0.0,0.0,0.0,0.0,3592.05,-0.6131173420203239,True,Abnormal Order Volume,2025-05-23,2025.0,5.0
748,1661,Victory Bikes,Road Tire Tube,Accessories,550,6.531,1.4923,6.531,0.0,0.0,0.0,0.0,3592.05,-0.6131173420203239,True,Abnormal Order Volume,2024-08-28,2024.0,8.0
2977,6581,Victory Bikes,Road Tire Tube,Accessories,550,6.531,1.4923,6.531,0.0,0.0,0.0,0.0,3592.05,-0.6131173420203239,True,Abnormal Order Volume,2025-05-18,2025.0,5.0
2604,5787,Capital Road Cycles,HL Spindle/Axle,,550,14.1225,0.0,14.1225,0.0,0.0,0.0,1.0,7767.38,-0.612732598127594,True,High Rejection Rate,2025-04-13,2025.0,4.0
254,598,Capital Road Cycles,HL Spindle/Axle,,550,14.1225,0.0,14.1225,0.0,0.0,0.0,1.0,7767.38,-0.612732598127594,True,High Rejection Rate,2023-09-21,2023.0,9.0
1950,4369,Victory Bikes,Road Tire Tube,Accessories,550,6.531,1.4923,6.531,0.0,0.0,0.0,0.0,3592.05,-0.6127148947586706,True,Abnormal Order Volume,2025-02-10,2025.0,2.0
3530,7799,Victory Bikes,Road Tire Tube,Accessories,550,6.531,1.4923,6.531,0.0,0.0,0.0,0.0,3592.05,-0.6127148947586706,True,Abnormal Order Volume,2025-06-30,2025.0,6.0
390,875,Victory Bikes,Road Tire Tube,Accessories,550,6.531,1.4923,6.531,0.0,0.0,0.0,0.0,3592.05,-0.6127148947586706,True,Abnormal Order Volume,2024-05-28,2024.0,5.0
1160,2628,Victory Bikes,Road Tire Tube,Accessories,550,6.531,1.4923,6.531,0.0,0.0,0.0,0.0,3592.05,-0.6127148947586706,True,Abnormal Order Volume,2024-11-11,2024.0,11.0
2740,6084,Victory Bikes,Road Tire Tube,Accessories,550,6.531,1.4923,6.531,0.0,0.0,0.0,0.0,3592.05,-0.6127148947586706,True,Abnormal Order Volume,2025-04-24,2025.0,4.0
2194,4880,Advanced Bicycles,Thin-Jam Hex Nut 9,,3,47.6805,0.0,47.483538461538465,0.19696153846153663,0.4147996228652482,0.2773500981126104,0.0,143.04,-0.6124116933883885,True,Abnormal Order Volume,2025-03-03,2025.0,3.0
2984,6595,Advanced Bicycles,Thin-Jam Hex Nut 9,,3,47.6805,0.0,47.483538461538465,0.19696153846153663,0.4147996228652482,0.2773500981126104,0.0,143.04,-0.6124116933883885,True,Abnormal Order Volume,2025-05-19,2025.0,5.0
1012,2252,Advanced Bicycles,Thin-Jam Hex Nut 9,,3,47.6805,0.0,47.483538461538465,0.19696153846153663,0.4147996228652482,0.2773500981126104,0.0,143.04,-0.6124116933883885,True,Abnormal Order Volume,2024-10-05,2024.0,10.0
3774,8310,Advanced Bicycles,Thin-Jam Hex Nut 9,,3,47.6805,0.0,47.483538461538465,0.19696153846153663,0.4147996228652482,0.2773500981126104,0.0,143.04,-0.6124116933883885,True,Abnormal Order Volume,2025-07-18,2025.0,7.0
264,617,Continental Pro Cycles,Flat Washer 6,,3,39.0705,0.0,39.0705,0.0,0.0,0.0,1.0,117.21,-0.6120926219660221,True,High Rejection Rate,2023-10-11,2023.0,10.0
3404,7521,Continental Pro Cycles,Flat Washer 6,,3,39.0705,0.0,39.0705,0.0,0.0,0.0,1.0,117.21,-0.6120926219660221,True,High Rejection Rate,2025-06-20,2025.0,6.0
2304,5108,Expert Bike Co,External Lock Washer 4,,3,49.644,0.0,49.64399999999999,7.105427357601002e-15,1.4312761577634764e-14,0.0,1.0,148.93,-0.6112905367453916,True,High Rejection Rate,2025-03-13,2025.0,3.0
3004,6633,Comfort Road Bicycles,ML Mountain Rim,,550,27.6465,0.0,27.646499999999996,3.552713678800501e-15,1.2850500710037444e-14,0.0,1.0,15205.58,-0.610614619427186,True,High Rejection Rate,2025-05-20,2025.0,5.0
104,237,Competition Bike Training Systems,ML Mountain Rim,,550,29.2845,0.0,29.2845,0.0,0.0,0.0,1.0,16106.48,-0.6100080792095532,True,High Rejection Rate,2023-03-08,2023.0,3.0
154,368,"Vision Cycles, Inc.",LL Crankarm,,550,29.5785,0.0,29.5785,0.0,0.0,0.0,1.0,16268.18,-0.6098957666957621,True,High Rejection Rate,2023-05-02,2023.0,5.0
2504,5561,"Vision Cycles, Inc.",LL Crankarm,,550,29.5785,0.0,29.5785,0.0,0.0,0.0,1.0,16268.18,-0.6098957666957621,True,High Rejection Rate,2025-04-03,2025.0,4.0
1804,4029,"Proseware, Inc.",LL Crankarm,,550,27.0585,0.0,27.0585,0.0,0.0,0.0,1.0,14882.18,-0.6098701584838477,True,High Rejection Rate,2025-01-22,2025.0,1.0
244,572,"Proseware, Inc.",LL Crankarm,,550,27.0585,0.0,27.0585,0.0,0.0,0.0,1.0,14882.18,-0.6098701584838477,True,High Rejection Rate,2023-09-21,2023.0,9.0
724,1608,Leaf River Terrain,Thin-Jam Lock Nut 9,,3,47.6805,0.0,47.6805,0.0,0.0,0.0,1.0,143.04,-0.6089901981673091,True,High Rejection Rate,2024-08-27,2024.0,8.0
684,1524,Beaumont Bikes,Chainring Nut,,3,42.798,0.0,42.798,0.0,0.0,0.0,1.0,128.39,-0.6088932167253188,True,High Rejection Rate,2024-08-24,2024.0,8.0
214,509,Mountain Works,Hex Nut 5,,3,43.2705,0.0,43.2705,0.0,0.0,0.0,1.0,129.81,-0.6087147555283373,True,High Rejection Rate,2023-08-15,2023.0,8.0
624,1397,Expert Bike Co,External Lock Washer 6,,3,43.2705,0.0,43.2705,0.0,0.0,0.0,1.0,129.81,-0.6087147555283373,True,High Rejection Rate,2024-08-18,2024.0,8.0
124,276,International Bicycles,ML Road Rim,,550,27.867,0.0,27.867,0.0,0.0,0.0,1.0,15326.85,-0.608400245778374,True,High Rejection Rate,2023-03-09,2023.0,3.0
994,2213,Ready Rentals,Thin-Jam Lock Nut 6,,3,41.3805,0.0,41.3805,0.0,0.0,0.0,1.0,124.14,-0.607785945976556,True,High Rejection Rate,2024-09-29,2024.0,9.0
374,840,Norstan Bike Hut,Hex Nut 5,,3,43.2705,0.0,43.2705,0.0,0.0,0.0,1.0,129.81,-0.60776573616512,True,High Rejection Rate,2024-05-22,2024.0,5.0
3920,8618,Superior Bicycles,Front Brakes,Components,550,82.8345,47.286,82.8345,0.0,0.0,0.0,0.0,45558.98,-0.6075743190058647,False,Normal,2025-07-28,2025.0,7.0
3841,8456,Superior Bicycles,Rear Brakes,Components,550,82.8345,47.286,82.8345,0.0,0.0,0.0,0.0,45558.98,-0.6075743190058647,False,Normal,2025-07-24,2025.0,7.0
3841,8455,Superior Bicycles,Front Brakes,Components,550,82.8345,47.286,82.8345,0.0,0.0,0.0,0.0,45558.98,-0.6075743190058647,False,Normal,2025-07-24,2025.0,7.0
2498,5549,Superior Bicycles,Front Brakes,Components,550,82.8345,47.286,82.8345,0.0,0.0,0.0,0.0,45558.98,-0.6075743190058647,False,Normal,2025-04-03,2025.0,4.0
2498,5550,Superior Bicycles,Rear Brakes,Components,550,82.8345,47.286,82.8345,0.0,0.0,0.0,0.0,45558.98,-0.6075743190058647,False,Normal,2025-04-03,2025.0,4.0
2577,5733,Superior Bicycles,Front Brakes,Components,550,82.8345,47.286,82.8345,0.0,0.0,0.0,0.0,45558.98,-0.6075743190058647,False,Normal,2025-04-10,2025.0,4.0
1155,2616,Superior Bicycles,Front Brakes,Components,550,82.8345,47.286,82.8345,0.0,0.0,0.0,0.0,45558.98,-0.6075743190058647,False,Normal,2024-11-11,2024.0,11.0
1155,2617,Superior Bicycles,Rear Brakes,Components,550,82.8345,47.286,82.8345,0.0,0.0,0.0,0.0,45558.98,-0.6075743190058647,False,Normal,2024-11-11,2024.0,11.0
1060,2394,Superior Bicycles,Front Brakes,Components,550,82.8345,47.286,82.8345,0.0,0.0,0.0,0.0,45558.98,-0.6075743190058647,False,Normal,2024-10-14,2024.0,10.0
2656,5899,Superior Bicycles,Rear Brakes,Components,550,82.8345,47.286,82.8345,0.0,0.0,0.0,0.0,45558.98,-0.6075743190058647,False,Normal,2025-04-17,2025.0,4.0
2656,5898,Superior Bicycles,Front Brakes,Components,550,82.8345,47.286,82.8345,0.0,0.0,0.0,0.0,45558.98,-0.6075743190058647,False,Normal,2025-04-17,2025.0,4.0
2577,5734,Superior Bicycles,Rear Brakes,Components,550,82.8345,47.286,82.8345,0.0,0.0,0.0,0.0,45558.98,-0.6075743190058647,False,Normal,2025-04-10,2025.0,4.0
2735,6073,Superior Bicycles,Rear Brakes,Components,550,82.8345,47.286,82.8345,0.0,0.0,0.0,0.0,45558.98,-0.6075743190058647,False,Normal,2025-04-24,2025.0,4.0
2814,6239,Superior Bicycles,Front Brakes,Components,550,82.8345,47.286,82.8345,0.0,0.0,0.0,0.0,45558.98,-0.6075743190058647,False,Normal,2025-05-01,2025.0,5.0
2814,6240,Superior Bicycles,Rear Brakes,Components,550,82.8345,47.286,82.8345,0.0,0.0,0.0,0.0,45558.98,-0.6075743190058647,False,Normal,2025-05-01,2025.0,5.0
2735,6072,Superior Bicycles,Front Brakes,Components,550,82.8345,47.286,82.8345,0.0,0.0,0.0,0.0,45558.98,-0.6075743190058647,False,Normal,2025-04-24,2025.0,4.0
1234,2786,Superior Bicycles,Front Brakes,Components,550,82.8345,47.286,82.8345,0.0,0.0,0.0,0.0,45558.98,-0.6075743190058647,False,Normal,2024-11-21,2024.0,11.0
2419,5355,Superior Bicycles,Front Brakes,Components,550,82.8345,47.286,82.8345,0.0,0.0,0.0,0.0,45558.98,-0.6075743190058647,False,Normal,2025-03-26,2025.0,3.0
1000,2226,Superior Bicycles,Front Brakes,Components,550,82.8345,47.286,82.8345,0.0,0.0,0.0,0.0,45558.98,-0.6075743190058647,False,Normal,2024-10-05,2024.0,10.0
913,2044,Superior Bicycles,Front Brakes,Components,550,82.8345,47.286,82.8345,0.0,0.0,0.0,0.0,45558.98,-0.6075743190058647,False,Normal,2024-09-14,2024.0,9.0
2419,5356,Superior Bicycles,Rear Brakes,Components,550,82.8345,47.286,82.8345,0.0,0.0,0.0,0.0,45558.98,-0.6075743190058647,False,Normal,2025-03-26,2025.0,3.0
